,electricity_consumption_statista_eia_Gigawatt/h,fred_natgas_price_MHHNGSP,italy_gdpcap_VALUE,milano_weather_Avg. Temp.,milano_weather_Avg. Wind,torino_weather_Avg. Temp.,torino_weather_Avg. Wind,italy_population_refinitiv_statista_Population,napoli_weather_Avg. Temp.,napoli_weather_Avg. Wind,brent_oil_price_LCOc1,energy_mix_eia_Fossil fuels (billion kWh),energy_mix_eia_Hydroelectricity (billion kWh),energy_mix_eia_Solar (billion kWh),energy_mix_eia_Wind (billion kWh),energy_mix_eia_Biomass and waste (billion kWh),roma_weather_Avg. Temp.,roma_weather_Avg. Wind,oal_close_price_refiniti_CO-FOBNWC-AU,italy_electricity_close_price_GMERTRB
2005-01-12,308.1085306803341,6.018558686692106,31930.782627232456,5.0978590653966345,4.0007891767817165,1.5012882173563662,3.000374362484845,57968480.83192329,8.49969341243578,2.999211030263984,43.68217651326675,83.79130918044953,13.1256860683686,0.010711652569844415,0.8377463178726833,2.234546791395852,8.300372644272167,4.999075709503377,52.47948579030185,87.39392155990383
2005-01-13,308.1426220260445,6.01658894705106,31922.050049009264,3.596302107056321,2.9970495713910545,3.199748274771276,4.001264281648306,57968385.3981897,8.701543076514168,2.0011529578592215,45.21166653054467,83.77755262147372,13.14084581745467,0.010658151784168443,0.8364108033626806,2.2345326176216127,8.397694997796423,6.001619221348518,52.49331688085907,83.6804506095683
2005-01-14,308.1766064177413,6.016276423290371,31913.35554942661,1.5974487859649027,3.0058692419007036,0.09099677900094146,4.000094115048435,57968290.85328444,9.298495566769507,6.014189352693394,45.149023429231036,83.76385614428686,13.15593775171405,0.010604908191404055,0.8350818944707658,2.2345193140695594,6.196834637090944,7.006187445179727,52.506011886700605,55.53316467470825
2005-01-15,308.2104840133903,6.017572947030588,31904.69909546035,1.602297021096889,5.9978237808020305,-3.0014681150556086,3.998097909757813,57968197.19745665,7.396111334114324,14.016135209808388,44.79300959896594,83.75021965738256,13.17096197324691,0.010551921364445514,0.8337595824331535,2.234506879336774,5.900022050420191,13.017386470004174,52.51383758157815,46.75012160522403
2005-01-16,308.2442549709572,6.020430349892262,31896.08065408636,2.499469518546772,3.0024363256558653,-1.6958551933622084,3.0009853617631,57968104.430955455,6.800818225761129,16.991780141601556,44.73239666273001,83.73664306925443,13.185918584153436,0.010499190876187094,0.83244385848606,2.2344953120203415,5.196506675234498,16.98868583748534,52.513060739243365,70.93202785992888
2005-01-17,308.277919448408,6.024800463495952,31887.500192280535,0.9950260203270735,8.007392387674589,-1.3031852463751123,3.9980064820084893,57968012.554030076,6.997957236569076,8.978466874663463,45.03126330877644,83.72312628839614,13.200807686533805,0.010446716299523082,0.8311347138657014,2.234484610717345,3.69823503841906,7.990252090867838,52.49994813344794,74.51434664438099
2005-01-18,308.3114776037086,6.030635119462214,31878.957677018756,-0.0992104681502181,5.989814978000735,-2.0944064704724212,3.007340819745436,57967921.56692966,6.20290416102403,3.9960904301322167,45.38964510182554,83.70966922330136,13.215629382488201,0.01039449720734775,0.8298321398082937,2.2344747740248687,4.808339165407104,14.030547648252583,52.47076653794352,76.66279390515908
2005-01-19,308.34492959482463,6.037886149411599,31870.453075276888,0.6997439493134311,2.9918799681535764,1.403159904508517,6.996978618227744,57967831.46990336,8.906396630676605,7.024003209660993,44.70729979473469,83.69627178246365,13.230383774116804,0.010342533172555369,0.8285361275500527,2.234465800539996,8.20531773509481,22.001678742220648,52.42178272648179,79.06537376355257
2005-01-20,308.37827557972196,6.046505384964657,31861.9863540308,2.2211663152969283,4.027743496162415,2.6230746859405962,7.040874447663939,57967742.26320032,9.398726725123563,12.9847736063645,44.32209896155022,83.68293387437667,13.245070963519789,0.010290823768040216,0.827246668327194,2.2344576888598104,8.198973505111969,15.976375435998998,52.34926347281442,74.4791418105369
2005-01-21,308.4115157163664,6.056444657741947,31853.557480256386,10.707252310560344,13.997937689783516,13.111788046212572,25.00435319900819,57967653.94706973,9.403021365686506,0.9792614810866307,45.73401351322564,83.66965540753405,13.259691052797336,0.010239368566696572,0.8259637533759338,2.234450437581396,8.501285188903209,10.992157245528775,52.24947555069308,50.00854265269178
2005-01-22,308.444650162724,6.0676557993640285,31845.166420929527,5.276864268729598,3.977211752854801,7.271757709521052,8.955391679615374,57967566.521760754,10.297828389952121,4.013653256680049,46.16801091338334,83.65643629042947,13.274244144049634,0.010188167141418713,0.8246873739324883,2.234444045301837,8.29672376481379,11.008834765643053,52.118685733869434,39.28866192036506
2005-01-23,308.4776790767604,6.080090641451448,31836.813143026106,1.8957284468569109,5.002760396811448,2.189803865499988,8.002460130114285,57967479.98752257,8.597188587551043,3.99733845321943,45.83116412544142,83.64327643155653,13.288730339376864,0.010137219065100917,0.8234175212330733,2.234438510618217,6.89529618103354,12.992879383283489,51.953160796095176,65.33447298868218
2005-01-24,308.5106026164413,6.0937010156247595,31828.49761352197,1.7033987970102087,4.013418270337526,0.09376023845458996,6.005317414046853,57967394.34460429,8.696429939663219,3.9961374247435626,46.01322044941909,83.6301757394088,13.303149740879187,0.010086523910637446,0.8221541865139039,2.2344338321276176,5.6943805904406375,8.997625065072434,51.749167511288256,66.5991438957811
2005-01-25,308.54342093973275,6.10843875350452,31820.21979939302,2.800993310704513,11.01103239853062,-1.4046095475671854,9.998601275212424,57967309.59325511,6.088796656413333,4.019072009986864,46.96082716923423,83.61713412247997,13.317502450656802,0.010036081250922589,0.8208973610111969,2.234430008427125,4.197217093987364,17.064809389559986,51.5062657876735,70.43847761821469
2005-01-26,308.5761342046004,6.124255686711284,31811.979667615127,1.8944801921019616,6.975221607470111,-1.796973361139318,4.987469842169395,57967225.733724184,4.29726465800373,11.009937713220452,46.509040382405544,83.60415148926369,13.331788570809879,0.009985890658850617,0.8196470359611678,2.234427038113822,4.098381455444955,29.987307990575133,51.2370422776729,70.11604599512337
2005-01-27,308.6087425690102,6.141103646865605,31803.77718516417,0.6953411812364656,4.002766417302109,-0.9012115704740797,6.003442065530967,57967142.76626067,3.89581523575468,6.9752448288447075,46.43654072697498,83.59122774825354,13.346008203438602,0.009935951707315805,0.8184032026000325,2.234424919784792,3.1970778398880304,12.930310875411209,50.957304274011115,69.17016827574358
2005-01-28,308.6412461909282,6.158934465588036,31795.61231901607,-0.30357087592168625,6.002450898275359,-2.608907789004646,4.999141019832181,57967060.6911138,2.5979581649907217,4.000192332368127,44.944828904610624,83.57836280794328,13.360161450643165,0.009886263969212442,0.817165852164008,2.234423652037122,2.9994778161874986,9.028135452784419,50.68285906941277,49.90167550533038
2005-01-29,308.6736452283197,6.177699974499132,31787.48503614662,-0.9019702415145749,3.9865896870658486,-3.801275996144284,5.999970984063421,57966979.508532606,3.304924464831559,7.026295610617354,44.79341308151302,83.56555657682635,13.374248414523718,0.00983682701743478,0.8159349758893081,2.23442323346789,3.1039771789515567,20.0549090662298,50.42951395660246,42.72749317796946
2005-01-30,308.70593983915086,6.19735200521945,31779.395303531765,-1.200713018764937,1.9963229590144382,-3.2949219572336093,3.986682203457417,57966899.21876636,4.103027790279171,12.004175437181525,45.64064561916106,83.55280896339652,13.388269197180465,0.009787640424877116,0.8147105650121506,2.234423662674184,4.201128553072211,24.96820411831696,50.21307622830487,64.75842334160413
2005-01-31,308.7381301813874,6.217842389369542,31771.34308814735,0.5257562155808818,5.044663651444515,-1.0799291046126327,3.011260222605148,57966819.82206416,4.6012220423074,6.953762216521846,45.91742650588633,83.54011987614737,13.402223900713576,0.009738703764433714,0.8134926107687501,2.234424938253086,3.29384850115509,11.95412959084455,50.049353176680775,66.53454218616326
2005-02-01,308.77021641299535,6.239122958569957,31763.328356969272,6.308329040089996,14.001707010053222,2.905748735173324,7.013580076896076,57966741.31867522,4.802303262182459,4.065596273986894,44.81397604233899,83.52748922357259,13.41611262722324,0.00969001660899886,0.8122811043953235,2.2344270588016806,3.209129132553298,13.042775959092147,49.94926034254514,67.40924792773667
2005-02-02,308.80219869194013,6.261145544441255,31755.3510769734,4.093876250633566,5.9595404984079705,2.1045998605593916,6.9942540428845135,57966663.70884866,5.401753383749105,19.983676092236415,44.007714796953756,83.51491691416574,13.429935478809625,0.00964157853146682,0.8110760371280862,2.23443002291705,5.401959684738804,18.98239420781926,49.904431228174154,67.47345594013835
2005-02-03,308.834077176188,6.283861978603992,31747.411215135617,5.808639479240097,5.020123520065271,4.704306785766282,7.0092459472021735,57966586.992833674,5.603223210256172,3.9947488035452006,43.850210088325646,83.50240285642047,13.443692557572918,0.009593389104731877,0.8098774002032543,2.2344338291962798,4.401331607737192,10.993515493906827,49.901749033403206,64.44358477920362
2005-02-04,308.8658520237045,6.3072240926787195,31739.508738431785,5.29071423169352,9.01058940751428,2.381902655953658,7.984756981206792,57966511.17087941,5.791514173372263,20.041919352602477,43.889579702747646,83.48994695883042,13.457383965613298,0.009545447901688297,0.8086851848570431,2.234438476236452,5.799315236115873,18.030144987483695,49.928096958067705,47.72460423537143
2005-02-05,308.8975233924555,6.33118371828599,31731.643613837794,3.285939218723301,6.968805413868457,0.49779724942624654,2.9836132818378576,57966436.243235014,3.393453802902242,9.933531420183686,43.63693581056127,83.47754912988924,13.471009805030947,0.00949775449523037,0.8074993823256692,2.2344439626346517,3.7907593532582173,15.967795889547874,49.97035820200302,39.67622527574798
2005-02-06,308.92909144040715,6.355692687046359,31723.815808329546,0.8897851714960345,1.9929588754891165,0.3930237346329532,4.01341677462621,57966362.2101497,4.207946281348273,6.9997505762683145,43.246686408266456,83.46520927809058,13.484570177926049,0.009450308458252364,0.8063199838453489,2.234450286987963,3.9053448284555516,10.976375371261684,50.01541596504454,59.443735795179435
2005-02-07,308.9605563255247,6.380702830580381,31716.02528888287,0.7097934060411305,4.008101056237384,-1.2000901421132915,4.998573043704871,57966289.07187257,5.207044707568068,5.998745925272104,43.039942364968006,83.452927311928,13.498065186398765,0.009403109363648552,0.8051469806522967,2.234457447893467,4.704260347240936,9.00411399436469,50.05015344767645,66.39026660510902
2005-02-08,308.9919182057744,6.406165980508611,31708.272022473688,2.704480094417168,2.992515166261463,0.30622458002737224,3.991457482677719,57966216.82865283,6.301963656518675,9.043324484046867,43.06911650366563,83.4407031398952,13.511494932549299,0.009356156784313216,0.8039803639827299,2.234465443948251,5.303022324150144,11.00851069145326,50.0644067841069,67.01696546945865
2005-02-09,309.02317723912194,6.432033968451601,31700.55597607785,2.0978652750128797,3.003094188130896,0.30318439449232637,2.9981476562042926,57966145.48073961,5.999712033079842,14.996730196022664,43.13542591307483,83.42853667048578,13.524859518477816,0.009309450293140628,0.8028201250728635,2.2344742737493957,5.3964852384354955,10.998907468780013,50.059610679110506,67.28433942720223
2005-02-10,309.05433358353326,6.458258626029908,31692.877116671243,3.418099587133765,2.9951834887356727,2.3200890904599487,4.016862959602512,57966075.028382115,6.299188346688479,7.946383037306111,44.48664234605964,83.41642781219339,13.538159046284509,0.00926298946302507,0.8016662551589141,2.2344839358939868,4.597318090471388,9.975652332570514,50.04004714730096,66.6380448564944
2005-02-11,309.08538739697394,6.484791784864085,31685.235411229754,6.211168374530516,1.9961328018335784,4.601294044631891,4.973236451358426,57966005.47182947,6.207630127484455,2.980817185238082,44.800699759907815,83.40437647351166,13.551393618069545,0.009216773866860812,0.8005187454770971,2.2344944289791067,5.721031429877035,8.040204765353367,50.00999820329197,44.17895202819107
2005-02-12,309.11633883741007,6.511585276574683,31677.630826729244,7.3158544027864805,3.0212046089690876,4.212620811855455,4.091756945891416,57965936.81133085,9.23016676209539,4.052880700521833,45.094811095422074,83.3923825629342,13.564563335933112,0.00917080307754213,0.7993775872636285,2.2345057516018403,9.926970577485031,18.028378936248508,49.97374586169725,40.41152273085444
2005-02-13,309.14718806280723,6.538590932782262,31670.063330145596,10.20857525932041,11.109475232778472,7.611234423236951,23.037541199372473,57965869.0471354,11.88945450864259,14.038526529852424,45.4802370464724,83.38044598895463,13.577668301975379,0.0091250766679633,0.798242771754724,2.23451790235927,11.490271900579787,13.966950982755227,49.93557213713047,64.39556586167163
2005-02-14,309.17793523113147,6.5657605851073715,31662.532888454705,8.882416925327746,25.00897913511991,5.774761871556854,10.8975504747478,57965802.179492325,7.473474067761233,10.937052078874123,45.528106982858844,83.36856666006668,13.59070861829654,0.009079594211018603,0.7971142901866002,2.2345308798484798,8.173815461168777,18.106847909211027,49.89975904401201,67.17225226367216
2005-02-15,309.20858050034855,6.59304606517057,31655.039468632436,6.173707911392069,12.88889706981012,2.7844818151570867,6.002693290797965,57965736.208650775,6.193222795359898,5.016467588285459,45.39360913436022,83.35674448476391,13.603684386996775,0.009034355279602316,0.7959921337954727,2.234544682666556,5.586129377406628,30.977162971009715,49.87007035130519,67.23381383770341
2005-02-16,309.2391240284242,6.620399204592406,31647.583037654666,2.684658809079712,3.967500155602958,1.6968618398277595,7.006111796767343,57965671.13485989,4.793987664519112,11.000509800947691,46.15148343777562,83.34497937153992,13.616595710176256,0.008989359446608704,0.7948762938175571,2.234559309410579,4.807035537616951,14.908426912435084,49.84824145157523,67.64335072122117
2005-02-17,309.26956597332435,6.647771834993438,31640.163562497266,2.607025326143992,1.9942366637056501,1.601299443862026,6.995290157582988,57965606.95836884,5.3110589616239805,4.978587020595898,45.819978021432284,83.3332712288884,13.629442689935164,0.00894460628493205,0.7937667614890693,2.234574758677633,6.507117302960393,14.005296229638521,49.835511555718995,67.68424814591324
2005-02-18,309.2999064930147,6.67511578799422,31632.781010136117,3.0969275155688,2.0103029233025125,1.5956049772691305,5.988900891895108,57965543.679426774,6.399236680375957,6.99333151220159,46.343215891143785,83.32161996530294,13.642225428373676,0.008900095367466627,0.7926635280462254,2.2345910290648026,5.786899870291518,10.978483920869296,49.83311987463332,46.96462971039598
2005-02-19,309.33014574546115,6.702382895215305,31625.435347547114,2.195238714104761,4.012881383998311,0.6945679733566086,5.001685098217531,57965481.29828289,5.188708958907996,1.975377235096359,46.21769591367654,83.31002548927724,13.654944027591982,0.008855826267106718,0.7915665847252416,2.2346081191691716,4.907198819657256,12.034579009296733,49.842305619215054,36.250803119628664
2005-02-20,309.36028388862985,6.729524988277246,31618.126541706133,2.0980123783780185,5.010838781147588,0.7046305741724169,6.005088808869751,57965419.815186374,5.217396729608013,5.059527774549256,45.91498373631905,83.2984877093049,13.667598589690266,0.008811798556746596,0.7904759227623339,2.2346260275878245,6.912112138884102,18.05578126418674,49.86430800036105,64.20602821074762
2005-02-21,309.39032108048593,6.756493898800601,31610.85455958903,1.3927068277913008,5.992936447912468,0.27654703369660566,6.0025638020459295,57965359.2303863,7.191758288082234,8.959944889185905,46.7453737384813,83.28700653387949,13.68018921676869,0.008768011809280529,0.789391533393717,2.2346447529178426,7.3034465286967745,21.988860093588173,49.90036622853331,67.9999510365234
2005-02-22,309.42025747899584,6.783241458405919,31603.619368171694,1.4139185758813935,3.9910862677253944,-2.6974211879470813,5.98423944549023,57965299.54413189,4.3938409853375395,2.0217010186765116,48.62696496657263,83.27558187149471,13.692716010927446,0.008724465597602805,0.7883134078556082,2.2346642937563117,7.899180237183028,20.037725752953254,49.950975590908975,68.17043161665704
2005-02-23,309.4500932421251,6.8097194987137595,31596.420934430003,3.1985773701253697,5.018070726344501,0.3152231976401072,4.008548248883781,57965240.7566723,6.413726707222438,11.00936112462292,48.51198925385611,83.26421363064418,13.705179074266711,0.008681159494607689,0.7872415373842225,2.2346846487003145,6.786218375089597,25.96474138289619,50.01373000165512,68.17010802606542
2005-02-24,309.47982852783974,6.8358798513446715,31589.259225339858,1.801317188885832,5.989212732456355,-0.19852450699821675,7.009510699260334,57965182.86825671,6.609010545313229,1.9350578638277767,49.446887210670454,83.25290171982158,13.717578508886673,0.008638093073189468,0.7861759132157768,2.234705816346936,6.006162961568474,11.885318098977285,50.085516149955524,68.19685346658345
2005-02-25,309.5094634941052,6.861674347919213,31582.134207877094,3.6078164628513143,2.9695798784071283,1.4087473525313312,4.978464007203673,57965125.879134245,8.50681450884843,3.038828839315603,49.60973406442282,83.24164604752045,13.7299144168875,0.00859526590624241,0.7851165265864859,2.2347277952932587,7.303361774207619,8.014653190340518,50.16322072499397,46.88078887605082
2005-02-26,309.53899829888763,6.887054820057938,31575.045849017613,2.485531031780574,2.024335075668721,0.9957175073516826,5.022732382028356,57965069.78955407,7.384388107211493,4.992914470924095,49.73947643548449,83.23044652223443,13.74218690036937,0.00855267756666079,0.784063368732566,2.234750584136366,5.670820670158436,10.005143203062456,50.24373041595425,39.80640539986251
2005-02-27,309.5684331001528,6.911973099381399,31567.994115737292,1.4913489485190543,9.10454937959536,0.3799801144634082,9.044134397538684,57965014.599765375,5.7798820801543185,5.044760790590776,49.98725355489948,83.21930305245722,13.754396061432477,0.008510327627338889,0.7830164308902335,2.234774181473342,2.684654061992026,10.02001179880013,50.32393191202014,68.32023836664104
2005-02-28,309.59776805586665,6.936381017510151,31560.97897501202,0.1837984573280081,16.981955991968515,-2.7214394657023635,10.969232583087097,57964960.310017325,3.0737726186293863,14.087110626337843,50.05892211595414,83.20821554668247,13.766542002177,0.008468215661170985,0.7819757042957042,2.2347985859012724,2.3982766714689108,15.058758743800043,50.400711903200886,68.21545663793265
2005-03-01,309.62700332399476,6.960230406064748,31554.000393817652,-1.2043577428227314,6.901414938995854,-3.4028437583545523,4.959895776770463,57964906.92055906,1.398747819207515,15.919889532800978,50.115993436113065,83.19718391340372,13.778624824703108,0.008426341241051346,0.7809411801851934,2.234823796017238,1.4875191295742078,16.944669565154705,50.471913562863485,67.64266456444277
2005-03-02,309.65613906250303,6.983473096665746,31547.05833913008,-0.7948280868624712,3.0036543620335827,-3.9020043262371837,5.017669114294033,57964854.43163974,2.927206208116329,4.9633870440380425,51.231666342389815,83.18620806111463,13.790644631110986,0.00838470393987425,0.7799128497949175,2.2348498104183236,1.2169291365081236,11.042625065034523,50.53909725908511,68.26639750154348
2005-03-03,309.6851754293574,7.006060920933696,31540.152777925174,-0.28917672074690765,5.02819273067367,-2.667133802048613,6.000258075908565,57964802.84350854,6.752222161325552,10.054474647533524,51.95208670573161,83.17528789830888,13.802601523500815,0.008343303330533978,0.7788907043610923,2.234876627701613,4.7423393666862115,19.979395357831987,50.60472624225538,68.02053633506367
2005-03-04,309.71411258252346,7.027945710489154,31533.283677178813,1.109560261900136,5.973837237826536,0.7110678402861658,4.980059516633475,57964752.15641461,10.906528970328011,12.031428431904162,51.797080932080604,83.16442333348003,13.814495603972773,0.008302138985924799,0.7778747351199335,2.2349042464641897,7.607653334636226,7.940610191864022,50.67126376276387,47.878339464116145
2005-03-05,309.7429506799674,7.049079296952673,31526.4510038669,1.7124349486900257,1.9815293104778369,0.3139400222972506,4.018074525194224,57964702.37060717,8.370671531877585,16.004797847571528,51.61888560656856,83.15361427512183,13.826326974627047,0.008261210478941001,0.776864933307658,2.2349326653031394,6.583486553071052,13.048634070013886,50.74117307100016,40.33970341965224
2005-03-06,309.7716898796548,7.069413511944808,31519.65472496528,3.413265568565024,4.040343528583824,3.1094725889014185,7.012201271714118,57964653.486335315,6.575629733217026,12.97759524303213,51.6957251549386,83.1428606317278,13.838095737563814,0.008220517382476847,0.7758612901604804,2.234961882815543,5.2858023146405335,11.98915284626093,50.81691741735389,66.32527530904832
2005-03-07,309.80033033955146,7.088900187086115,31512.894807449837,3.9040904786325004,7.017373291357347,1.8975632394212003,5.995157852455127,57964605.50384822,3.8832741214022675,12.989971457304229,52.096294358143446,83.1321623117916,13.849801994883249,0.008180059269426616,0.7748637969146173,2.2349918975984857,3.9905439521408503,14.027300826249819,50.90096005101983,68.50341650884393
2005-03-08,309.8288722176233,7.107491153997146,31506.171218296462,5.435837249020365,8.018650017132739,4.547526836255246,7.007794122409588,57964558.42339505,4.421876218362439,9.96412144986645,52.84979470314871,83.12151922380689,13.861445848685532,0.008139835712684588,0.7738724448062843,2.2350227082490504,4.01077226516594,13.965330696350751,50.99478268156339,68.39271239743641
2005-03-09,309.85731567183603,7.125138244298455,31499.48392448102,8.917918395765161,8.973112165433657,8.01349883503958,7.006366465589963,57964512.24522498,6.825928903967336,6.955694925040953,53.37672611967731,83.11093127626728,13.87302740107085,0.008099846285145033,0.7728872250716975,2.235054313364321,5.723389835502684,9.977636210564741,51.09606592697962,68.77979767374343
2005-03-10,309.8856608601559,7.141793289610597,31492.83289297942,7.873357062846969,4.986391718384523,6.565544032270351,8.000388100411339,57964466.96958722,7.993747802791914,2.979216044494357,52.65662571163297,83.10039837766645,13.884546754139388,0.008060090559702242,0.7719081289470734,2.2350867115413835,7.202320309107269,11.026732136389157,51.20157040931766,68.31564437507458
2005-03-11,309.91390794054814,7.157408121554125,31486.218090767492,6.920908416869221,7.016456764682572,4.298337257139975,6.991091133128211,57964422.59673083,7.211669088485513,4.028745440624178,53.10788902438644,83.08992043649793,13.896004009991307,0.008020568109250469,0.7709351476686265,2.235119901377318,7.3210020491647505,14.052918915116502,51.30805675062676,45.63374734822722
2005-03-12,309.94205707097876,7.171934571749596,31479.639484821135,10.121045158241872,5.980924420562325,5.815814473872454,7.001249005333759,57964379.126905024,9.926804055213337,6.009853635742756,53.57035972599261,83.07949736125543,13.9073992707268,0.007981278506684,0.7699682724725737,2.23515388146921,10.632342975256993,19.03776810119366,51.41228557295611,34.565110708160844
2005-03-13,309.97010840941374,7.185324471817562,31473.09704211623,9.483599745894617,4.989636836096603,6.307961406832209,7.004101083291378,57964336.560358964,10.805980475628289,4.96460320702145,53.69861184600722,83.06912906043256,13.918732638446043,0.00794222132489711,0.7690074945951306,2.235188650414143,11.391313171573621,17.931450975101995,51.51101749835489,63.212010342102616
2005-03-14,309.9980621138189,7.197529653378577,31466.59072962867,9.419963411240184,3.9898215634137126,7.616432632489079,6.982068751711169,57964294.897341825,11.298282985481999,1.9889435715112103,53.65918940487423,83.05881544252301,13.930004215249227,0.007903396136784086,0.7680528052725134,2.2352242068092014,10.186755913783205,10.949345616837906,51.60101315004736,66.41322230335716
2005-03-15,310.02591834216,7.208501948053198,31460.12051433432,11.820759003958024,2.979082532046964,8.919875767043697,4.994796608482401,57964254.138102785,11.21513280700671,3.010130509539129,53.8586988705743,83.04855641602036,13.941214103236524,0.007864802515239192,0.767104195740938,2.235260549251469,9.804721267045796,9.987139173142118,51.67974266328706,66.72968914280602
2005-03-16,310.05367725240285,7.218193187461973,31453.68636320905,12.301551154836838,2.021438863418214,10.820962854263938,6.003938105314761,57964214.28289095,13.211503665373957,3.006770730716622,54.80799952649826,83.03835188941822,13.952362404508106,0.007826440033156704,0.7661616572366199,2.235297676338028,10.60977739152645,7.992980570407297,51.74741410744837,66.88478690638722
2005-03-17,310.0813390025133,7.226555203225464,31447.28824322874,13.328780368897542,5.0112767665967874,12.321696077880457,4.988458987575065,57964175.33195552,12.381443826710555,4.000032243507183,55.06361222286989,83.02820177121026,13.963449221164163,0.007788308263430899,0.7652251809957755,2.235335586665963,10.79266426390182,9.005612322008831,51.80489588376866,65.91041386536584
2005-03-18,310.10890375045705,7.233539826964218,31440.92612136927,16.230617035978153,5.044707825471159,14.531246319360827,5.005272101148319,57964137.28554564,11.810387678961918,2.9919712820276128,55.59724543450807,83.01810596989007,13.974474655304874,0.007750406778956054,0.76429475825462,2.2353742788323574,9.9964589722701,7.983511671088349,51.85305639348532,44.19400510004347
2005-03-19,310.1363716542002,7.239098890298797,31434.599964606536,16.364223560134295,11.040817250509445,15.369624948313222,6.0294258133492615,57964100.14391051,12.793097232447138,2.9945392467994227,56.00166435595678,83.00806439395139,13.985438809030423,0.00771273515262645,0.7633703802493703,2.2354137514342964,10.407087216426405,8.023112520143144,51.89276403783571,36.341472399822536
